time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1452124960,0.236316667,0.035916667,0.236316667,1.67e-05,0.020016667,0.0668,0.040166667,0.0051,0.008066667,0.0129,0.000716667,0.0,0.0,0.0285,0.000866667,0.0031,0.00115,0.035916667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124961,0.233766667,0.036616667,0.233766667,0.0,0.01995,0.0656,0.04015,0.0051,0.008216667,0.01285,0.000683333,3.33e-05,0.0,0.02855,0.00085,0.0031,0.0011,0.036616667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124962,0.262566667,0.037283333,0.262566667,0.0,0.02,0.0659,0.040133333,0.029166667,0.007933333,0.012866667,0.000633333,1.67e-05,0.0,0.028683333,0.0009,0.0031,0.0012,0.037283333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124963,0.405766667,0.038266667,0.405766667,1.67e-05,0.01995,0.065116667,0.04005,0.145316667,0.007983333,0.012833333,0.000366667,6.67e-05,1.67e-05,0.028666667,0.000883333,0.0031,0.0012,0.038266667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124964,0.397033333,0.039033333,0.397033333,0.0,0.019983333,0.065683333,0.040083333,0.1383,0.007983333,0.012866667,0.00035,6.67e-05,1.67e-05,0.02865,0.000866667,0.0031,0.001233333,0.039033333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124965,0.396516667,0.040033333,0.396516667,0.0,0.02,0.067116667,0.040066667,0.13725,0.008083333,0.012866667,0.00035,8.33e-05,1.67e-05,0.028533333,0.000833333,0.0031,0.001166667,0.040033333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124966,0.489516667,0.04075,0.489516667,0.0,0.117166667,0.066283333,0.0401,0.13665,0.007983333,0.012733333,0.000366667,3.33e-05,0.0,0.028633333,0.000883333,0.0031,0.001216667,0.04075,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124967,0.670983333,0.041766667,0.670983333,0.000133333,0.307016667,0.064816667,0.0403,0.136116667,0.008,0.01245,0.000383333,0.0001,0.0,0.028516667,0.00085,0.0031,0.001166667,0.041766667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124968,0.8558,0.0421,0.8558,0.00025,0.502283333,0.065583333,0.040433333,0.131916667,0.00765,0.012183333,0.000433333,0.000233333,1.67e-05,0.028333333,0.000883333,0.003083333,0.001283333,0.0421,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124969,0.8493,0.041716667,0.8493,0.00025,0.499683333,0.064733333,0.04045,0.129233333,0.007816667,0.012166667,0.00045,0.000216667,1.67e-05,0.0285,0.000916667,0.003083333,0.0012,0.041716667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124970,0.821,0.04115,0.821,0.000233333,0.471416667,0.065866667,0.040366667,0.127733333,0.007683333,0.012183333,0.000433333,0.000216667,1.67e-05,0.02855,0.000916667,0.003083333,0.001233333,0.04115,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124971,0.801483333,0.039483333,0.801483333,0.000233333,0.451083333,0.0655,0.0403,0.126716667,0.007833333,0.0122,0.000416667,0.0002,0.0,0.02825,0.000966667,0.003066667,0.00125,0.039483333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124972,0.4561,0.0391,0.4561,3.33e-05,0.095816667,0.065133333,0.040133333,0.126466667,0.0086,0.0127,0.000416667,3.33e-05,1.67e-05,0.028466667,0.000833333,0.0031,0.001133333,0.0391,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124973,0.383116667,0.037616667,0.383116667,1.67e-05,0.01995,0.065216667,0.040083333,0.126216667,0.007966667,0.012783333,0.000366667,6.67e-05,1.67e-05,0.028233333,0.0008,0.003083333,0.001033333,0.037616667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124974,0.384933333,0.035483333,0.384933333,0.0,0.019883333,0.065633333,0.04005,0.1254,0.008033333,0.012783333,0.000383333,5e-05,0.0,0.028466667,0.0009,0.003083333,0.001266667,0.035483333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124975,0.388316667,0.033233333,0.388316667,0.0,0.0199,0.06675,0.04005,0.12475,0.008,0.012783333,0.000366667,5e-05,1.67e-05,0.028366667,0.000866667,0.003083333,0.001183333,0.033233333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124976,0.389516667,0.0313,0.389516667,0.0,0.019883333,0.065916667,0.04005,0.124416667,0.0083,0.012783333,0.000383333,6.67e-05,0.0,0.028333333,0.0008,0.003083333,0.00115,0.0313,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124977,0.38875,0.029766667,0.38875,1.67e-05,0.019916667,0.064166667,0.040016667,0.12415,0.0081,0.0128,0.000383333,6.67e-05,1.67e-05,0.028416667,0.000833333,0.003083333,0.001166667,0.029766667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124978,0.392583333,0.028333333,0.392583333,1.67e-05,0.019933333,0.066,0.04005,0.124083333,0.007916667,0.012833333,0.000383333,5e-05,0.0,0.028666667,0.000916667,0.0031,0.00125,0.028333333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124979,0.392416667,0.0265,0.392416667,0.0,0.020016667,0.06475,0.040066667,0.123416667,0.007966667,0.012833333,0.000383333,6.67e-05,1.67e-05,0.0284,0.000816667,0.003083333,0.0012,0.0265,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124980,0.396266667,0.024916667,0.396266667,0.0,0.020033333,0.06655,0.040083333,0.123116667,0.008283333,0.0129,0.0004,5e-05,1.67e-05,0.028683333,0.00085,0.003116667,0.0012,0.024916667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124981,0.3951,0.023766667,0.3951,1.67e-05,0.02,0.065283333,0.04005,0.12255,0.008083333,0.01285,0.000383333,6.67e-05,1.67e-05,0.02855,0.000883333,0.0031,0.001216667,0.023766667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124982,0.396633333,0.02225,0.396633333,0.0,0.019983333,0.065533333,0.040066667,0.1224,0.008033333,0.01285,0.000383333,3.33e-05,1.67e-05,0.028666667,0.000866667,0.0031,0.001166667,0.02225,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124983,0.317033333,0.020483333,0.317033333,1.67e-05,0.02,0.064833333,0.0401,0.0577,0.008016667,0.012833333,0.00055,3.33e-05,1.67e-05,0.0285,0.000833333,0.0031,0.0011,0.020483333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124984,0.253683333,0.0187,0.253683333,0.0,0.019966667,0.06545,0.040083333,0.005083333,0.007933333,0.012833333,0.0007,1.67e-05,0.0,0.028433333,0.000816667,0.003083333,0.00115,0.0187,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124985,0.257266667,0.017216667,0.257266667,0.0,0.02005,0.0668,0.040133333,0.0051,0.008216667,0.012883333,0.0007,0.0,0.0,0.028566667,0.000916667,0.0031,0.0012,0.017216667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124986,0.25685,0.0162,0.25685,1.67e-05,0.020016667,0.0659,0.040116667,0.005083333,0.007966667,0.012883333,0.000683333,0.0,1.67e-05,0.028583333,0.000916667,0.0031,0.0013,0.0162,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124987,0.255766667,0.015733333,0.255766667,0.0,0.02,0.064233333,0.040116667,0.0053,0.008133333,0.01285,0.0007,0.0,1.67e-05,0.028566667,0.000866667,0.003116667,0.00125,0.015733333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124988,0.299183333,0.015416667,0.299183333,0.0,0.062916667,0.065366667,0.040116667,0.00525,0.00795,0.012766667,0.0007,3.33e-05,0.0,0.028616667,0.000916667,0.003083333,0.00125,0.015416667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124989,0.32855,0.015383333,0.32855,1.67e-05,0.094,0.064633333,0.040116667,0.005033333,0.007916667,0.012716667,0.0007,3.33e-05,1.67e-05,0.028383333,0.0009,0.0031,0.001183333,0.015383333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124990,0.688633333,0.01505,0.688633333,0.000216667,0.461766667,0.065566667,0.040383333,0.00475,0.007733333,0.0122,0.00075,0.0003,1.67e-05,0.0284,0.000933333,0.003083333,0.0013,0.01505,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124991,0.728016667,0.0144,0.728016667,0.00025,0.5021,0.065416667,0.040416667,0.004733333,0.00795,0.012183333,0.00075,0.00035,0.0,0.0283,0.000883333,0.0031,0.00115,0.0144,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124992,0.723366667,0.013716667,0.723366667,0.00025,0.497216667,0.064733333,0.0404,0.00495,0.0078,0.012166667,0.00075,0.000316667,1.67e-05,0.028516667,0.000916667,0.0031,0.001266667,0.013716667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124993,0.69265,0.012883333,0.69265,0.000233333,0.451433333,0.07555,0.0403,0.004966667,0.007633333,0.01225,0.00075,0.0003,0.0,0.028566667,0.00095,0.0031,0.001233333,0.012883333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124994,0.55635,0.012016667,0.55635,0.000133333,0.3125,0.073816667,0.040266667,0.004866667,0.008,0.012483333,0.000716667,0.0002,1.67e-05,0.028666667,0.000916667,0.0031,0.001333333,0.012016667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124995,0.2653,0.011383333,0.2653,0.0,0.0202,0.068033333,0.040083333,0.0051,0.007966667,0.012916667,0.000683333,0.0,0.0,0.028683333,0.000866667,0.003116667,0.0012,0.011383333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124996,0.264383333,0.010966667,0.264383333,1.67e-05,0.020116667,0.06695,0.0401,0.005116667,0.008283333,0.0129,0.000683333,0.0,1.67e-05,0.028566667,0.00085,0.003116667,0.001183333,0.010966667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124997,0.262783333,0.010616667,0.262783333,0.0,0.020133333,0.0652,0.040083333,0.005316667,0.007983333,0.0129,0.0007,3.33e-05,1.67e-05,0.028683333,0.000866667,0.003116667,0.001216667,0.010616667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124998,0.263716667,0.010383333,0.263716667,0.0,0.020133333,0.0661,0.040083333,0.005266667,0.00805,0.0129,0.0007,0.0,0.0,0.028416667,0.000816667,0.003116667,0.00115,0.010383333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124999,0.262833333,0.010366667,0.262833333,1.67e-05,0.020166667,0.065366667,0.040116667,0.005116667,0.007966667,0.012916667,0.000683333,0.0,0.0,0.028733333,0.0009,0.003116667,0.001216667,0.010366667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125000,0.264433333,0.010033333,0.264433333,0.0,0.020166667,0.066533333,0.040083333,0.0051,0.007916667,0.012933333,0.000666667,0.0,0.0,0.028583333,0.000866667,0.003116667,0.001183333,0.010033333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125001,0.263733333,0.009716667,0.263733333,1.67e-05,0.020133333,0.065583333,0.0401,0.005116667,0.008166667,0.012916667,0.0007,1.67e-05,0.0,0.02865,0.000883333,0.003116667,0.001133333,0.009716667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125002,0.2635,0.0099,0.2635,0.0,0.0201,0.06545,0.0401,0.005333333,0.007933333,0.012916667,0.0007,0.0,0.0,0.028466667,0.00085,0.003116667,0.001166667,0.0099,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125003,0.261416667,0.010633333,0.261416667,0.0,0.02005,0.064633333,0.0401,0.005266667,0.008016667,0.012883333,0.000683333,1.67e-05,3.33e-05,0.02865,0.000916667,0.003116667,0.001266667,0.010633333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125004,0.26055,0.01225,0.26055,1.67e-05,0.02005,0.065333333,0.04005,0.0051,0.007983333,0.012866667,0.0007,0.0,3.33e-05,0.028366667,0.00085,0.0031,0.001233333,0.01225,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125005,0.2611,0.013433333,0.2611,0.0,0.020116667,0.066966667,0.040033333,0.0051,0.007933333,0.0129,0.000683333,1.67e-05,0.0,0.02865,0.0009,0.003116667,0.001233333,0.013433333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452125006,0.2598,0.014183333,0.2598,1.67e-05,0.02015,0.066033333,0.0401,0.005116667,0.008266667,0.012916667,0.0007,0.0,0.0,0.028633333,0.000866667,0.003116667,0.001233333,0.014183333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125007,0.259066667,0.013816667,0.259066667,0.0,0.020116667,0.065283333,0.04005,0.005316667,0.00795,0.012916667,0.000683333,1.67e-05,1.67e-05,0.028883333,0.000983333,0.003133333,0.0012,0.013816667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125008,0.355483333,0.01315,0.355483333,1.67e-05,0.116966667,0.065633333,0.040116667,0.0052,0.007983333,0.012766667,0.0007,5e-05,0.0,0.028633333,0.0009,0.003116667,0.0013,0.01315,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125009,0.546283333,0.012033333,0.546283333,0.000133333,0.313383333,0.0646,0.04025,0.004883333,0.00775,0.01245,0.000733333,0.0002,1.67e-05,0.028666667,0.000966667,0.0031,0.00115,0.012033333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125010,0.7332,0.0109,0.7332,0.00025,0.5027,0.065666667,0.0404,0.004733333,0.007766667,0.01225,0.00075,0.000333333,1.67e-05,0.02855,0.000866667,0.003116667,0.001183333,0.0109,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125011,0.733,0.00995,0.733,0.00025,0.500616667,0.065783333,0.040433333,0.004733333,0.00785,0.012266667,0.000766667,0.00035,0.0,0.02855,0.000916667,0.003116667,0.001183333,0.00995,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125012,0.698283333,0.00855,0.698283333,0.000233333,0.46375,0.0657,0.0404,0.005,0.007733333,0.012316667,0.00075,0.000316667,0.0,0.028633333,0.000883333,0.003116667,0.0012,0.00855,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125013,0.675133333,0.007166667,0.675133333,0.000216667,0.440333333,0.06425,0.04035,0.004933333,0.00785,0.012366667,0.00075,0.000283333,0.0,0.028616667,0.000916667,0.0031,0.00115,0.007166667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125014,0.284816667,0.005966667,0.284816667,0.0,0.036583333,0.065783333,0.040116667,0.0051,0.0079,0.012916667,0.000733333,1.67e-05,1.67e-05,0.028583333,0.0008,0.003133333,0.00115,0.005966667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125015,0.271433333,0.004866667,0.271433333,0.0,0.02025,0.067,0.040116667,0.005116667,0.008183333,0.012966667,0.0007,0.0,0.0,0.028966667,0.000933333,0.003133333,0.001283333,0.004866667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125016,0.271033333,0.004066667,0.271033333,1.67e-05,0.020233333,0.066016667,0.040133333,0.005116667,0.008133333,0.012966667,0.000683333,0.0,1.67e-05,0.028933333,0.000966667,0.003116667,0.00125,0.004066667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125017,0.26965,0.00375,0.26965,1.67e-05,0.020216667,0.064483333,0.040083333,0.005366667,0.008083333,0.012966667,0.000683333,3.33e-05,0.0,0.028733333,0.000933333,0.003133333,0.001216667,0.00375,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125018,0.270683333,0.003633333,0.270683333,0.0,0.020183333,0.065633333,0.040066667,0.00525,0.007983333,0.01295,0.0007,0.0,1.67e-05,0.028916667,0.000966667,0.003133333,0.0013,0.003633333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125019,0.330916667,0.003266667,0.330916667,1.67e-05,0.020233333,0.064483333,0.040083333,0.0051,0.008016667,0.01295,0.000683333,3.33e-05,1.67e-05,0.028883333,0.000966667,0.003016667,0.001233333,0.003266667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125020,0.3608,0.003033333,0.3608,0.0,0.0201,0.06615,0.0401,0.005066667,0.007983333,0.012933333,0.000683333,1.67e-05,0.0,0.028833333,0.001,0.002966667,0.001283333,0.003033333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125021,0.363683333,0.002933333,0.363683333,0.0,0.020216667,0.0657,0.040116667,0.0051,0.008033333,0.01295,0.00065,1.67e-05,0.0,0.028916667,0.001,0.002966667,0.001266667,0.002933333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125022,0.3659,0.003183333,0.3659,1.67e-05,0.02025,0.065383333,0.040116667,0.00535,0.008316667,0.012966667,0.000666667,1.67e-05,0.0,0.028733333,0.00095,0.002966667,0.001183333,0.003183333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125023,0.360433333,0.0032,0.360433333,0.0,0.020283333,0.064883333,0.040133333,0.005233333,0.00795,0.012983333,0.00065,3.33e-05,0.0,0.02895,0.000983333,0.002983333,0.001283333,0.0032,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125024,0.35735,0.003,0.35735,1.67e-05,0.020216667,0.06515,0.0401,0.005083333,0.00805,0.012983333,0.000683333,1.67e-05,0.0,0.028783333,0.00095,0.003,0.001166667,0.003,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125025,0.356766667,0.00275,0.356766667,0.0,0.0202,0.0667,0.0401,0.0051,0.008083333,0.01295,0.000666667,1.67e-05,0.0,0.028866667,0.000966667,0.002983333,0.0012,0.00275,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125026,0.353433333,0.002233333,0.353433333,1.67e-05,0.020183333,0.066,0.040116667,0.005083333,0.008083333,0.01295,0.000666667,0.0,0.0,0.028766667,0.00095,0.002983333,0.00125,0.002233333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125027,0.428266667,0.002,0.428266667,1.67e-05,0.099266667,0.063916667,0.040116667,0.005283333,0.0079,0.012833333,0.000666667,5e-05,1.67e-05,0.028783333,0.00095,0.003,0.001216667,0.002,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125028,0.50055,0.0015,0.50055,5e-05,0.172733333,0.064966667,0.04025,0.005116667,0.007883333,0.01275,0.000716667,0.000116667,0.0,0.028716667,0.00095,0.002983333,0.001216667,0.0015,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125029,0.82375,0.000916667,0.82375,0.00025,0.507183333,0.064716667,0.0405,0.004716667,0.007733333,0.012266667,0.00075,0.000383333,0.0,0.028566667,0.0009,0.002983333,0.001166667,0.000916667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125030,0.820183333,0.000533333,0.820183333,0.00025,0.502633333,0.0661,0.0405,0.00475,0.007733333,0.012283333,0.000766667,0.000366667,0.0,0.028683333,0.000983333,0.002983333,0.001283333,0.000533333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125031,0.817433333,0.000316667,0.817433333,0.00025,0.473266667,0.065316667,0.0404,0.00475,0.00765,0.012316667,0.000716667,0.000333333,1.67e-05,0.028666667,0.00095,0.002966667,0.00125,0.000316667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125032,0.898483333,0.0002,0.898483333,0.000216667,0.452966667,0.065466667,0.0403,0.100916667,0.0079,0.012366667,0.000466667,0.000233333,0.0,0.028783333,0.000983333,0.003016667,0.001233333,0.0002,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125033,0.53025,8.33e-05,0.53025,3.33e-05,0.0906,0.06415,0.04,0.13585,0.0079,0.012833333,0.00035,5e-05,0.0,0.0287,0.000883333,0.003116667,0.00115,8.33e-05,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125034,0.458683333,0.000383333,0.458683333,0.0,0.020233333,0.066416667,0.039966667,0.130766667,0.007983333,0.012916667,0.000366667,6.67e-05,0.0,0.028866667,0.000933333,0.003133333,0.001266667,0.000383333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125035,0.460433333,0.001016667,0.460433333,1.67e-05,0.0202,0.068233333,0.03995,0.129383333,0.008083333,0.012933333,0.000366667,8.33e-05,0.0,0.02895,0.000916667,0.003116667,0.001166667,0.001016667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125036,0.4593,0.001766667,0.4593,0.0,0.0202,0.068066667,0.039983333,0.128433333,0.00805,0.012933333,0.000383333,8.33e-05,1.67e-05,0.028616667,0.000933333,0.003116667,0.001283333,0.001766667,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125037,0.4582,0.00245,0.4582,1.67e-05,0.020183333,0.064666667,0.040116667,0.1279,0.00805,0.012933333,0.000366667,6.67e-05,1.67e-05,0.0289,0.00095,0.003116667,0.001233333,0.00245,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125038,0.4829,0.0029,0.4829,1.67e-05,0.02015,0.06515,0.040266667,0.127433333,0.00815,0.01295,0.000383333,8.33e-05,0.0,0.029033333,0.000983333,0.003116667,0.001216667,0.0029,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125039,0.471766667,0.003183333,0.471766667,0.0,0.02015,0.064616667,0.0404,0.126433333,0.007933333,0.0129,0.000366667,5e-05,1.67e-05,0.029066667,0.000983333,0.003116667,0.001316667,0.003183333,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125040,0.453616667,0.00335,0.453616667,0.0,0.020116667,0.065816667,0.0405,0.125766667,0.00805,0.012883333,0.000366667,6.67e-05,1.67e-05,0.029,0.00095,0.0031,0.001216667,0.00335,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
1452125041,0.4459,0.00345,0.4459,1.67e-05,0.020083333,0.065933333,0.040583333,0.12535,0.0079,0.0129,0.000383333,3.33e-05,1.67e-05,0.0292,0.000966667,0.0031,0.00125,0.00345,35.8,clear-day,0.52,10.0,Clear,27.63,1018.02,11.84,0.46,303.0,0.0,20.14,0.0
